Fund,Sector,Year,Total_Days,Alpha,Beta,Alpha_Pvalue,Beta_Pvalue,R_Squared,Adj_R_Squared,Residual_Std,Fstatistic,F_Pvalue
FIUIX,utilities,2023,250,-0.00042022343394498217,0.6163379169450509,0.40170999439900335,1.3331917170039732e-20,0.2952057428922329,0.29236383056518533,0.007853954089768607,103.87573891096471,1.3331917170039381e-20
FIUIX,utilities,2024,250,0.0007477741342425016,0.31396341769242153,0.17278912492279971,7.423677911708178e-06,0.07792934219303804,0.07421131534704217,0.008585033811240752,20.959865385847124,7.4236779117080516e-06
FIUIX,utilities,2025,249,0.000158634216465529,0.40154005088099126,0.7526793275824901,2.114852994091661e-19,0.2804315214608851,0.2775182887542491,0.00791953932493104,96.26128418168801,2.1148529940916401e-19
FKUTX,utilities,1999,250,-0.0008126114202598092,0.2422503090317738,0.06604697589927822,1.3026405255896079e-09,0.13819014462196444,0.1347151048825368,0.006941800988444259,39.76649333072901,1.3026405255896697e-09
FKUTX,utilities,2000,250,0.0015441323110518463,0.14804622497743974,0.03162339648232589,0.0022873186416744093,0.03689138644589762,0.03300788397188903,0.011295712779705489,9.49951408369234,0.0022873186416744636
FKUTX,utilities,2001,249,-0.00015906186510632902,0.13051399375726178,0.8172816881142828,0.009447785030421294,0.026957027605650663,0.023017582373284995,0.010849867056767082,6.842848679346128,0.009447785030421698
FKUTX,utilities,2002,251,5.517238313870877e-05,0.4924989997031536,0.9380834973345153,4.674036950283306e-25,0.34959690561663637,0.34698484499662285,0.011225692819089842,133.83950699231033,4.674036950283404e-25
FKUTX,utilities,2003,250,0.0002282374759209233,0.49656630649261013,0.5229470966597918,2.77828319970584e-34,0.45240128530786894,0.4501932259744329,0.0056187674332713105,204.88638074950495,2.7782831997059062e-34
FKUTX,utilities,2004,250,0.0006832421220365585,0.4354348395216125,0.025000855283883926,2.1486516203129794e-20,0.2925132861655082,0.28966051715811103,0.004781094600977136,102.53661807423946,2.1486516203130188e-20
FKUTX,utilities,2005,250,0.0002745471590330045,0.8333281969948892,0.3930355346940384,9.010799803105834e-43,0.5319612698358271,0.5300740168916167,0.005068818976815649,281.87067953331467,9.010799803106648e-43
FKUTX,utilities,2006,250,0.00048551852658422126,0.5891980118312877,0.11750742961888451,4.343207613138352e-26,0.3629624659966171,0.36039376626273245,0.004868962739145806,141.30202187848323,4.3432076131383605e-26
FKUTX,utilities,2007,250,0.0004491158964027653,0.7667369885994781,0.2749787702260615,2.8271922522186883e-49,0.5850467450008934,0.583373546392026,0.006487800322801699,349.6576807441454,2.8271922522186215e-49
FKUTX,utilities,2008,250,0.00010911021468803233,0.7278863219072571,0.8680856567981596,1.2859137910018705e-81,0.7721465460013879,0.7712277820739741,0.010358817431100025,840.4188747101923,1.2859137910019302e-81
FKUTX,utilities,2009,250,2.2305227867365057e-05,0.5438375548549055,0.9633699219835105,1.939697723032974e-49,0.5863020659989584,0.5846339291683089,0.007658041405067177,351.4712074133192,1.9396977230330825e-49
FKUTX,utilities,2010,250,-7.559673389183694e-05,0.6782357970828352,0.7934319027396903,2.0848383777373747e-74,0.7395496689444079,0.7384994659966031,0.004554206039645313,704.1969083121088,2.084838377737459e-74
FKUTX,utilities,2011,250,0.0006370558620702707,0.6140415702365641,0.04200782092591346,1.751595003507955e-80,0.7673025307651998,0.7663642345182853,0.004927665466279571,817.7614834210297,1.7515950035080445e-80
FKUTX,utilities,2012,250,1.1707854827474825e-05,0.4481493632865925,0.9659177607213654,1.4482567301249382e-29,0.40254860664134107,0.40013952844231415,0.004319539170579077,167.0965296203133,1.4482567301249068e-29
FKUTX,utilities,2013,250,-0.00028503512856518063,0.7223072557066111,0.37406589312975813,1.6966366009918656e-38,0.49344501750117464,0.4914024570878729,0.005004851918809176,241.58160232996042,1.6966366009918004e-38
FKUTX,utilities,2014,250,0.0007126490260522054,0.5413799314528287,0.07501717525858287,9.659640282312329e-19,0.27068499685937764,0.2677442105563912,0.006279002165844235,92.04510935884595,9.659640282311707e-19
FKUTX,utilities,2015,250,-0.00032134807627117655,0.6673496689056104,0.5229426516938129,1.5985558707426106e-29,0.40207545285181,0.39966446677459955,0.007941616601782877,166.76805256255102,1.5985558707427162e-29
FKUTX,utilities,2016,250,0.00042859168713160035,0.4773892228755923,0.4260323541525234,4.101533996051967e-12,0.1765373093374465,0.1732168952621942,0.008481173685451461,53.16725725662272,4.1015339960518396e-12
FKUTX,utilities,2017,250,0.0002735394194252579,0.20398549784441394,0.4587983865299968,0.018250834838262137,0.022261120735749484,0.018318625254845178,0.00573591025642866,5.646454344354449,0.018250834838262318
FKUTX,utilities,2018,250,0.00021043000000248624,0.24430227118057313,0.7026993243269805,3.4313805272565007e-06,0.08341910844067646,0.0797232177489049,0.008705765862015168,22.570772622253372,3.4313805272564965e-06
FKUTX,utilities,2019,250,0.0007409786148300986,0.24695231262072267,0.07747586011178596,4.10560669256512e-06,0.08214453845404135,0.0784435083671624,0.006544639136735324,22.19504746672163,4.105606692565032e-06
FKUTX,utilities,2020,250,-0.0006161428640579656,0.9399897076171012,0.45869006902286913,2.3559040061458795e-66,0.6976095705385836,0.6963902542907553,0.013115402034505688,572.1317761336217,2.3559040061459989e-66
FKUTX,utilities,2021,250,0.00026025930966597644,0.4679630245989052,0.6110686961211373,9.784142044780322e-13,0.18583835191153542,0.1825554420402109,0.008007605509991609,56.60781416352469,9.784142044780594e-13
FKUTX,utilities,2022,250,0.0005625482326526235,0.5398262099406659,0.37138578773011777,2.911352633797232e-30,0.41018488298431954,0.4078065962221594,0.009921897379541592,172.47074217903915,2.9113526337970104e-30
FKUTX,utilities,2023,250,-0.0007457650423439631,0.6195959924586745,0.21073600952332772,7.80779683473977e-16,0.23070679826665286,0.22760480954998608,0.009330932462432943,74.37383541309637,7.807796834740045e-16
FKUTX,utilities,2024,250,0.0007139038112025189,0.2724131901659237,0.2114750797369042,0.0001737141532165555,0.05536135794591934,0.051552331163443155,0.008945177951050388,14.534252738945202,0.00017371415321655638
FKUTX,utilities,2025,249,0.0003162424189310571,0.39794273686448917,0.5547517345535683,2.2810625698500718e-17,0.25293862520843624,0.24991408522952308,0.008420532296382371,83.6287921376139,2.2810625698500567e-17
BULIX,utilities,1999,250,-3.7146349012809945e-05,0.6604575928843087,0.9274838180177696,8.430679853220137e-49,0.5813847936010175,0.579696829059086,0.006430744130489453,344.4295061647402,8.430679853221315e-49
BULIX,utilities,2000,250,0.0004543411298887028,0.5274922819701716,0.4475211548747172,2.821625185393353e-30,0.41033292590874404,0.40795523609385986,0.009442620232255965,172.57630635421899,2.821625185393142e-30
BULIX,utilities,2001,249,-0.0006626426979102042,0.5003563121569237,0.24788723966205217,1.2613454888453124e-26,0.3704181793950583,0.367869265141597,0.009026027554363634,145.32390757831428,1.2613454888452879e-26
BULIX,utilities,2002,251,-0.000537987584603323,0.740138991052781,0.39805845342940205,9.598312077482438e-52,0.6021153729811873,0.6005174427521961,0.010054310604047158,376.809551541751,9.598312077483056e-52
BULIX,utilities,2003,250,0.00015749304217255376,0.6901685448012832,0.6243644312622154,1.5604767572093558e-60,0.6631591614455135,0.6618009322577938,0.0050588657978086924,488.2527687089939,1.560476757209411e-60
BULIX,utilities,2004,250,0.0005925614463281373,0.6423265975510546,0.03351993032690579,3.463979346602912e-41,0.5180335923785163,0.5160901794445587,0.004374245420185908,266.5586830913927,3.463979346603226e-41
BULIX,utilities,2005,250,0.0004053458228927907,0.8808089854490447,0.18992713337909425,1.7635042633032172e-48,0.5788930871992184,0.5771950754540539,0.0048715656013879685,340.9240771436219,1.763504263303227e-48
BULIX,utilities,2006,250,0.000410698162448084,0.7759843950942706,0.07851301930542587,2.401937830601591e-56,0.6359836055005001,0.6345157974581634,0.0036619636194458243,433.287996220568,2.401937830601467e-56
BULIX,utilities,2007,250,0.000461917065336306,0.9032751588673941,0.15111048731121354,2.6272279799805127e-79,0.7621712137605392,0.761212226719251,0.00506958911422692,794.7669582028568,2.6272279799804207e-79
BULIX,utilities,2008,250,5.045102812960834e-05,0.851330471609176,0.9287317505139138,5.99171428909882e-109,0.8627755662990966,0.8622222419696575,0.008894748279299683,1559.2583235471375,5.991714289098834e-109
BULIX,utilities,2009,250,-6.523017263071025e-05,0.6643196915902665,0.877649840714669,1.5130021901311143e-73,0.7353592364719699,0.7342921366190343,0.006680720032011956,689.1194244371671,1.5130021901311714e-73
BULIX,utilities,2010,250,-4.671343087448682e-06,0.7864725100516323,0.9847501035215995,2.4661709623774818e-101,0.8419494211472845,0.8413121204261043,0.003855598251819021,1321.1179481924376,2.466170962377513e-101
BULIX,utilities,2011,250,0.0003384801952110569,0.7275107711383288,0.20535700765545475,3.034421607536834e-109,0.8635259464243884,0.8629756478212609,0.004214613031459319,1569.1952360350972,3.0344216075367815e-109
BULIX,utilities,2012,250,-0.00011026917205988508,0.5300660941817663,0.6716972918914625,1.9995310511898555e-40,0.511197067541473,0.5092260879751078,0.004100862967941279,259.3619316329322,1.9995310511898906e-40
BULIX,utilities,2013,250,-0.00020813441689692853,0.7946618627797648,0.48626012245487993,4.728060505372681e-48,0.5755403391199159,0.5738288082292704,0.004667002583981016,336.27224741637707,4.7280605053726924e-48
BULIX,utilities,2014,250,0.0005075261178590233,0.6014398079666717,0.14180531144008088,1.3837634674528009e-27,0.3803099529410511,0.3778112027512972,0.005424673240355422,152.20006965903173,1.38376346745277e-27
BULIX,utilities,2015,250,-0.0002925772316646377,0.6961984399929071,0.4559790670022743,2.035046356807495e-44,0.5460050314384324,0.5441744065652002,0.006195071155597224,298.2615605317397,2.0350463568076376e-44
BULIX,utilities,2016,250,0.0005583228812831733,0.5803155654222548,0.2213537239702382,1.854240993765611e-21,0.30622948199717726,0.30343202023103677,0.007185024850839978,109.46690521517803,1.854240993765546e-21
BULIX,utilities,2017,250,-0.00032649600615363946,0.4478415229706412,0.3039326604548361,4.806923644423615e-09,0.12928904867333735,0.12577811741798783,0.004931120513519861,36.82471665497451,4.806923644423478e-09
BULIX,utilities,2018,250,0.00013155016892923768,0.40441502348935393,0.7814570362558015,2.2620607267709004e-17,0.25210787456394834,0.24909218050977067,0.00748825122551966,83.59862440777253,2.2620607267709287e-17
BULIX,utilities,2019,250,0.0003743829548299817,0.35312756809740986,0.3104689525340317,4.629311439874659e-13,0.1906568626134154,0.18739338222072743,0.0057682829159408505,58.42132927797006,4.629311439874562e-13
BULIX,utilities,2020,250,-0.0006434432100731056,0.9119476828816531,0.3981474620499459,8.89636527650728e-71,0.7214153166882431,0.7202919913523086,0.012009821869783428,642.2140528755114,8.896365276507121e-71
BULIX,utilities,2021,250,-8.408260299809122e-05,0.629247653654149,0.8511956373364853,5.672634834669054e-25,0.34971889581273874,0.34709679458617715,0.007014813120218097,133.37352969829416,5.672634834668709e-25
BULIX,utilities,2022,250,0.0003294049713121698,0.5900558625144176,0.5634767078739412,1.6777291667723682e-39,0.5027725429618364,0.5007675935382954,0.008994096533227176,250.7656986548217,1.67772916677232e-39
BULIX,utilities,2023,250,-0.0008799769576871571,0.6446813951161816,0.15073740624406412,3.682898020803865e-16,0.2352957445663355,0.23221225966539327,0.009584855034982227,76.3083822769614,3.6828980208038807e-16
BULIX,utilities,2024,250,0.0005673611648937906,0.3230847209179262,0.34869493974275867,2.8563676734689897e-05,0.06830604233059867,0.06454921185612517,0.009485382841428263,18.18182715315984,2.856367673469108e-05
BULIX,utilities,2025,249,0.00033739166503125504,0.42722823322198533,0.530125327631676,2.6085442357467297e-19,0.27922033488497144,0.2763021985889592,0.008451544550349138,95.6844734313939,2.608544235746716e-19
MMUFX,utilities,1999,250,0.0006917866563150172,0.4686388447752293,0.017210765411592693,5.454189605262433e-49,0.5828482382573337,0.5811661747019197,0.0045493380302220054,346.50785719799245,5.4541896052624386e-49
MMUFX,utilities,2000,250,0.0005128344592431256,0.4722878815256024,0.3538254195452599,6.972897216437215e-29,0.39497330573980227,0.39253368197262395,0.008728735951633258,161.89926949131464,6.972897216437233e-29
MMUFX,utilities,2001,249,-0.0008708654766046591,0.48530577936646746,0.07920260666649417,1.3006253902263315e-31,0.42599568122651643,0.4236717771019275,0.00779485021160308,183.31035119697833,1.300625390226285e-31
MMUFX,utilities,2002,251,-0.0005754341581587883,0.5804164514136192,0.2603211576078913,3.027341494918083e-50,0.5909616138993526,0.5893188894571814,0.008069421525633396,359.7448231294641,3.0273414949184624e-50
MMUFX,utilities,2003,250,0.0006291213973329608,0.5632657890403074,0.018920562360514866,2.014644322653262e-59,0.6561527420929502,0.6547662612142926,0.004193611518872483,473.25048054633714,2.0146443226531436e-59
MMUFX,utilities,2004,250,0.0007612300146615087,0.6342924387619476,0.0017545521263198733,7.652212254589621e-49,0.5817108020491089,0.5800241520573713,0.0037974504122499893,344.89123700755056,7.652212254589603e-49
MMUFX,utilities,2005,250,0.0005020366216741612,0.777076400605914,0.07350259848207538,7.481677331554024e-47,0.5660102328746683,0.5642602741362597,0.004412463627205089,323.4420449189537,7.4816773315538145e-47
MMUFX,utilities,2006,250,0.0006066540979393937,0.7943054498739608,0.024826630910549492,2.2167499782274207e-48,0.5781178150508777,0.5764166772083408,0.004232514799013214,339.84184032304665,2.2167499782274444e-48
MMUFX,utilities,2007,250,0.0007989765538510791,0.8720565677992566,0.004688330866516667,8.856644151814429e-88,0.7967563826806774,0.7959368519656801,0.004425242713511178,972.2105201186182,8.85664415181458e-88
MMUFX,utilities,2008,250,-0.0001378000145944567,0.9510700627601215,0.8235099715338703,8.590804446684931e-111,0.8673908079517596,0.8668560934676941,0.009742279769384105,1622.1569338404747,8.590804446685177e-111
MMUFX,utilities,2009,250,0.0003506054689227451,0.813902163259016,0.40716894172695084,1.1481684226596867e-90,0.8073560184760288,0.8065792282279483,0.006664766427667417,1039.3488080869042,1.148168422659713e-90
MMUFX,utilities,2010,250,4.818800654764107e-07,0.8978644000896577,0.9984418040012377,1.0926857294491504e-112,0.8719745906982197,0.8714583592090996,0.0038927822150980913,1689.1154628798463,1.0926857294491185e-112
MMUFX,utilities,2011,250,0.0001904585243116919,0.8153291704258433,0.42904090967353703,5.476790191070351e-130,0.9071356765983959,0.906761223681454,0.003801475836350496,2422.5627189840284,5.476790191069564e-130
MMUFX,utilities,2012,250,0.00012448022482304747,0.6768323725411245,0.5614566044910108,1.3161806233871028e-69,0.7153056689716419,0.7141577079594308,0.003378292168596388,623.1097235557424,1.3161806233871682e-69
MMUFX,utilities,2013,250,-0.00013768351284748184,0.7915151232844492,0.5039214931441176,2.6465731176433894e-74,0.7390487889297935,0.7379965663045105,0.003216456364242071,702.3692241277928,2.6465731176432582e-74
MMUFX,utilities,2014,250,0.00014683962161833014,0.7322349874822853,0.5702634707820345,1.0240450426351879e-53,0.6178106893824687,0.6162696034525593,0.004069349901424413,400.8930828528099,1.0240450426351558e-53
MMUFX,utilities,2015,250,-0.0007423754170562529,0.7897243756492732,0.04788038924234369,1.6833936778036405e-55,0.6302358590540793,0.6287448746147812,0.005902995331245605,422.6978112198038,1.6833936778037286e-55
MMUFX,utilities,2016,250,-1.5628211895976714e-05,0.9316978446762124,0.9694733967089576,1.8955604539847118e-49,0.586378637008947,0.58471080893237,0.006436757332119415,351.58218358601675,1.89556045398472e-49
MMUFX,utilities,2017,250,0.00020194633958306153,0.4654334295320303,0.41230291652703965,2.076346326197804e-14,0.2103659814635791,0.2071819733243192,0.003826025566004184,66.0695489027507,2.0763463261978112e-14
MMUFX,utilities,2018,250,8.626227840227765e-05,0.4221061927226526,0.7801808835903812,2.113769762570177e-35,0.46360760452396954,0.4614447319615661,0.0048810651572537105,214.34809085969283,2.1137697625702093e-35
MMUFX,utilities,2019,250,0.0004951415713419196,0.3699407587359831,0.05252844280205112,3.694282780885766e-25,0.3519478414788574,0.3493347279364334,0.0039799060199638995,134.68524645599035,3.6942827808856793e-25
MMUFX,utilities,2020,250,-0.0003306616423873385,0.9050829287098284,0.5658815288875055,2.370308174745514e-93,0.8167176724139045,0.8159786307704121,0.00908643232475111,1105.1037239992697,2.3703081747455826e-93
